Market:;XETR
Date Last Update:;14.07.2026
Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID;FixedAbsVolaInterruptionLimit;FloatAbsVolaInterruptionLimit;FixedPctVolaInterruptionLimit;FloatPctVolaInterruptionLimit;Cross Match Instruction Default;VolatilityCorridorRetailAuction
Active;Active;APPLIED IND. TECHS;US03820C1053;1521149;16257091;000861210;AT4;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;18;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;522174;146000000;1;0;;0;0;5;2.5;2;
Active;Active;APPLIED MATERIALS INC.;US0382221051;54158;2506435;000865177;AP2;XETR;Y;Continuous;NAM0;NORDAMERIKA;BALFR#;BAADER BANK AG#;;2;20;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;JSNZI#DRWAM#WEBAM#OPXAM;Jane Street Netherlands B.V#DRW Europe B.V.#WEBB TRADERS BV#OPTIVER V.O.F.;Y;500000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2016-03-15;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;1;;;;;;N;480841;256000000;1;0;;0;0;5.25;3.5;2;
Active;Active;APPLIED OPTOELECT.DL-,001;US03823U1025;1521150;16257092;000A1W4EQ;A59;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;49;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNMS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;2444614;256000000;1;0;;0;0;7.2;4.8;2;
Active;Active;APPLOVIN CORP.A  -,00003;US03831W1080;1521151;16257093;000A2QR0K;6RV;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;12;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;564249;256000000;1;0;;0;0;5.25;3.5;2;
Active;Active;ARAMARK           DL -,01;US03852U1060;1521152;16257094;000A1W92R;0AK;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;100;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;4393638;221000000;1;0;;0;0;5;2.5;2;
Active;Active;ARCHER AVIATION  A -,0001;US03945R1023;1521153;16257095;000A3C3BQ;A1C0;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;0.32;;1208;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;100000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;10280373;44000000;1;0;;0.3;0.2;0;0;2;
Active;Active;ARCHER DANIELS MIDLAND;US0394831020;54160;2506437;000854161;ADM;XETR;Y;Continuous;NAM0;NORDAMERIKA;;;;3;108;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.20;59000;224.0.163.20;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;JSNZI#DRWAM#BALFR#WEBAM#OPXAM;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV#OPTIVER V.O.F.;Y;200000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2015-06-23;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;3133862;221000000;1;0;;0;0;5;2.5;2;
Active;Active;ARES MNGMT CORP.CL.A;US03990B1017;1521154;16257096;000A2N87U;0QN;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;47;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;2107773;221000000;1;0;;0;0;5;2.5;2;
Active;Active;ARGAN INC.         DL-,15;US04010E1091;1521155;16257097;000784598;1AW;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;9;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;253913;146000000;1;0;;0;0;7.2;4.8;2;
Active;Active;ARISTA NET.INC. NEW O.N.;US0404132054;1521156;16257098;000A40V33;1170;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;31;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;300000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;1577909;256000000;1;0;;0;0;5;2.5;2;
Active;Active;ARMSTRONG WLD IND. NEW;US04247X1028;1521157;16257099;000A0LCJG;91A;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;37;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;100000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;328358;44000000;1;0;;0;0;5;2.5;2;
Active;Active;ARROWHEAD PHARMAC. DL-,01;US04280A1007;1521158;16257100;000A2AGYB;HDP1;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;68;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0002;1;0.0005;2;0.001;5;0.002;10;0.005;20;0.01;50;0.02;100;0.05;200;0.1;500;0.2;1000;0.5;2000;1;5000;2;10000;5;20000;10;50000;20;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;56;Y;ESMA_LB5;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;2953755;221000000;1;0;;0;0;5;2.8;2;
Active;Active;ASSURANT INC.      DL-,01;US04621X1081;1521159;16257101;000A0BLRP;ZAS;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;21;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;597381;146000000;1;0;;0;0;5;2.5;2;
Active;Active;ASTERA LABS INC.  O.N.;US04626A1034;1521160;16257102;000A404AF;64B;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;14;CS;0.0002;0.1;0.0005;0.2;0.001;0.5;0.002;1;0.005;2;0.01;5;0.02;10;0.05;20;0.1;50;0.2;100;0.5;200;1;500;2;1000;5;2000;10;5000;20;10000;50;20000;100;50000;200;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;300000.00000000;56;Y;ESMA_LB2;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;118598;44000000;1;0;;0;0;7.2;4.8;2;
Active;Active;ATAIBECKLEY INC. O.N.;US04650F1012;1414288;15419423;000A41WEP;B72;XETR;Y;Continuous;NAM0;NORDAMERIKA;MWBMU#;MWB FAIRTRADE WERTPAPIERHANDELSBANK AG#;0.32;;1087;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XNMS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;200000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-02-25;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;9322033;44000000;1;0;;0.3;0.2;0;0;2;
Active;Active;ATLASSIAN CORP. CL.A;US0494681010;1521161;16257103;000A3DUN5;48D;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;63;CS;0.0001;0.1;0.0002;0.2;0.0005;0.5;0.001;1;0.002;2;0.005;5;0.01;10;0.02;20;0.05;50;0.1;100;0.2;200;0.5;500;1;1000;2;2000;5;5000;10;10000;20;20000;50;50000;100;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;300000.00000000;56;Y;ESMA_LB3;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;896921;67000000;1;0;;0;0;5.1;3.4;2;
Active;Active;AURORA INNOVATION INC.;US0517741072;1521162;16257104;000A3CY5C;77F;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;0.32;;931;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNCM;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;200000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;46852122;256000000;1;0;;0.3;0.2;0;0;2;
Active;Active;AUTODESK INC.;US0527691069;1232165;14130442;000869964;AUD;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;3;42;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;300000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2025-09-05;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;2;;;;;;N;1412491;256000000;1;0;;0;0;5;3.1;2;
Active;Active;AUTOLIV INC.       DL-,01;US0528001094;1521163;16257105;000906892;LIV;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;49;CS;0.0005;0.1;0.001;0.2;0.002;0.5;0.005;1;0.01;2;0.02;5;0.05;10;0.1;20;0.2;50;0.5;100;1;200;2;500;5;1000;10;2000;20;5000;50;10000;100;20000;200;50000;500;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;100000.00000000;56;Y;ESMA_LB1;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;427184;44000000;1;0;;0;0;5;2.5;2;
Active;Active;AUTOM. DATA PROC. DL -,10;US0530151036;1503906;16068573;000850347;ADP;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;24;CS;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;0.001;10;0.002;20;0.005;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;003;;BOCCP;XNAS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;400000.00000000;56;Y;ESMA_LB6;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-05-18;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;1223709;256000000;1;0;;0;0;5;2.5;2;
Active;Active;AUTONATION INC.    DL-,01;US05329W1027;1521164;16257106;000880953;RWI;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;30;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;N;60000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;869565;146000000;1;0;;0;0;5;2.5;2;
Active;Active;AUTOZONE INC.      DL-,01;US0533321024;1521165;16257107;000881531;AZ5;XETR;Y;Continuous;NAM0;NORDAMERIKA;OPXAM#;OPTIVER V.O.F.#;;4;2;CS;0.0001;0.1;0.0001;0.2;0.0002;0.5;0.0005;1;0.001;2;0.002;5;0.005;10;0.01;20;0.02;50;0.05;100;0.1;200;0.2;500;0.5;1000;1;2000;2;5000;5;10000;10;20000;20;50000;50;9999999999.9999;;;4;Shares;003;;BOCCP;XNYS;XETB;2;EUR;0;1;;10000.00000000;0.01000000;224.0.160.9;59001;224.0.162.9;59001;224.0.160.8;59000;224.0.162.8;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;750;60000;224.0.160.157;59001;224.0.162.157;59001;224.0.160.156;59000;224.0.162.156;59000;;;Y;300000.00000000;56;Y;ESMA_LB4;;;;;;;;;;;;;;N;;1;XETV;;;;;;;;EUR;;2026-06-04;;NCSCviaT2S;SSQ_ON_ENTRY_ALLOWED;3;;;;;;N;55011;146000000;1;0;;0;0;5;2.5;2;
